Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
625.0,1541.69,446.1428571436554,3.902,3.562,2895.513000000268,3752.31,8093.44,483
340.0,1835.88,584.0,3.968,3.489,3860.280999999493,4760.28,8357.34,768
1016.0,1040.55,280.1428571436554,3.813,3.683,1530.6377142854035,2168.35,7389.7,92
594.0,1408.88,399.6875,3.92,3.881,2373.0,3283.0,8428.0,514
179.0,2004.36,678.3999999999069,3.991,3.447,4457.975000000093,5408.38,9004.0,924
333.0,1803.78,554.0,3.965,3.495,3800.311999998986,4688.31,8604.88,781
42.0,2223.62,871.188000000082,4.049,3.366,5111.375,6084.38,9146.94,1066
994.0,1111.69,295.0,3.807,3.67,1643.8035714291036,2348.38,7782.81,114
617.0,1474.97,380.5714285708964,3.858,3.611,2612.234999999404,3500.23,8231.27,491
760.0,1321.94,365.0999999996274,3.875,3.616,2266.026285715401,3068.31,7648.12,348
408.0,1740.0,520.0,3.963,3.524,3608.257000000216,4508.26,8504.26,700
818.0,1228.28,351.6019999999553,3.874,3.802,1785.25,2646.02,7979.39,295
172.0,2044.92,608.3999999999069,3.944,3.476,4443.513000000268,5408.31,9112.34,936
409.0,1745.73,520.0,3.953,3.525,3593.952000000514,4508.35,8796.67,694
412.0,1775.2,481.0,3.91,3.546,3572.3520000008866,4508.35,8666.79,696
756.0,1118.16,306.51428571529686,3.836,3.657,1695.1701428554952,2384.31,8172.16,347
1090.0,786.69,181.49333333410323,3.75,3.732,947.9119999967515,1448.31,7408.94,18
44.0,2210.41,837.5940000002738,4.046,3.377,5069.280999999726,6035.25,9227.25,1061
965.0,1152.0,318.3428571429104,3.83,3.647,1790.375,2492.38,7962.81,143
147.0,2069.91,747.0,4.003,3.418,4634.343000000343,5588.34,8807.34,961
216.0,1992.0,657.6000000000931,3.979,3.461,4370.194999999832,5300.19,8828.19,918
1033.0,1080.0,288.0,3.799,3.941,1297.175000000745,2096.38,8355.34,75
729.0,1234.88,321.3333333339542,3.836,3.653,1958.3430000003427,2744.34,7741.91,379
675.0,1368.03,356.0,3.841,3.624,2276.343999998644,3104.34,8097.22,433
830.0,1253.25,344.0,3.861,3.632,2075.7725714296103,2816.34,7687.09,278
1097.0,960.0,261.90000000037253,3.815,3.699,1349.188000002876,1952.19,7280.19,8
985.0,1019.94,280.6790571436286,3.83,3.681,1494.5977142862976,2132.31,7712.31,123
352.0,1841.44,581.0,3.974,3.494,3866.2189999995753,4796.22,8424.72,761
902.0,1104.0,303.3333333339542,3.849,3.66,1726.035285713151,2384.32,7748.32,206
531.0,1588.53,469.7142857145518,3.912,3.546,3068.3120000008494,3932.31,8814.94,572
119.0,2113.47,775.2000000001863,4.005,3.406,4784.351999999955,5732.35,8890.14,989
44.0,2217.28,830.4070000003558,4.045,3.379,5062.375,6035.38,9115.94,1069
831.0,1209.16,332.6666666660458,3.874,3.645,1952.3129999991504,2708.31,7550.56,282
299.0,1873.03,613.2000000001863,3.979,3.472,3980.3439999995753,4904.34,8464.12,809
269.0,1872.0,602.0,3.981,3.48,4033.112999999896,4940.31,8684.31,839
1019.0,1024.54,280.7142857145518,3.828,3.694,1470.8509999997914,2132.35,7193.76,94
228.0,1973.7,674.3999999999069,3.99,3.451,4316.344000000041,5264.34,8620.92,880
337.0,1795.69,552.5999999996275,3.965,3.498,3752.3429999994114,4652.34,8615.56,777
169.0,2047.3,678.0,3.973,3.448,4522.6190000004135,5480.22,9032.41,939
310.0,1859.62,580.0,3.971,3.499,3956.320000000298,4868.32,8607.3,798
29.0,2217.59,832.7970000000205,4.045,3.38,5104.405999999959,6063.42,9346.42,1079
483.0,1572.0,447.0,3.928,3.551,3032.3520000008866,3896.35,8528.93,620
1032.0,829.72,181.60183333419263,3.75,3.825,675.867499999702,1330.02,8690.95,76
958.0,1046.41,293.58300000056624,3.829,3.936,1225.0,1995.0,8456.0,150
1037.0,856.48,214.56521739065647,3.786,3.968,746.3910000026226,1412.39,7719.17,75
520.0,1656.0,510.0,3.933,3.523,3313.1279999995604,4184.33,8396.33,585
626.0,1540.22,446.1428571436554,3.902,3.561,2888.344000000506,3752.34,8115.81,482
804.0,1110.39,298.1298701297492,3.826,3.666,1695.076142858714,2384.22,7991.39,304
954.0,1101.66,302.22857142984867,3.852,3.671,1664.375,2348.38,7374.25,159
306.0,1908.0,602.4000000003725,3.967,3.49,4097.9199999999255,5012.32,8684.32,828
563.0,1597.19,429.1999999992549,3.876,3.562,3002.31299999915,3896.31,8467.19,545
227.0,1982.56,572.0,3.932,3.499,4226.312999999616,5192.31,8969.59,881
594.0,1439.75,430.75,3.876,3.769,2373.25,3325.0,8960.38,514
1100.0,834.75,188.5,3.74,3.734,984.3119999989868,1556.31,6919.69,8
461.0,1573.12,456.0,3.93,3.57,3026.320000000298,3896.32,8170.46,651
782.0,1141.69,298.40000000037253,3.82,3.667,1700.375,2456.38,7582.31,326
654.0,1363.75,391.5,3.852,3.602,2353.5178571436554,3140.38,8776.0,449
170.0,2028.0,704.0,3.995,3.457,4515.5600000005215,5444.36,8828.36,935
177.0,2008.7,680.0,3.992,3.446,4466.358999999706,5408.36,9064.06,926
1057.0,938.41,252.601499998942,3.805,3.955,920.4845000002532,1638.0,8351.0,51
419.0,1752.0,522.5999999996275,3.951,3.524,3622.742999999784,4508.34,8432.34,715
399.0,197457.42,188447.7216666676,4.26,3.304,67440.0,79483.71,79483.71,704
41.0,2200.81,808.8130000003148,4.045,3.386,5055.375,6014.38,9283.38,1067
41.0,2213.09,727.1869999996852,3.996,3.419,4971.375,5958.41,9451.69,1067
812.0,1228.48,338.09999999962747,3.875,3.644,2003.6475714296105,2744.22,7496.64,301
186.0,2022.16,654.0,3.966,3.458,4442.343000000343,5372.34,8969.12,922
41.0,2215.22,842.375,4.046,3.376,5090.375,6049.41,9234.38,1064
790.0,1176.29,319.3493333347142,3.855,3.655,2708.2880000006407,3896.29,12354.08,318
999.0,996.0,274.2272727265954,3.825,3.685,1434.875,2060.38,7568.38,109
446.0,1656.0,484.2857142854482,3.953,3.533,3308.3899999996647,4184.39,8288.39,662
52.0,2179.19,794.4059999997262,4.045,3.391,4985.375,5944.34,9199.34,1056
906.0,1069.09,285.68448052182794,3.844,3.662,1619.34299999848,2276.34,7623.86,202
544.0,1644.0,492.0,3.916,3.535,3212.25,4076.25,8504.25,590
248.0,1938.16,642.4000000003725,3.98,3.465,4184.344000000507,5120.34,8534.91,860
185.0,2004.0,694.7999999998137,3.995,3.443,4465.143999999389,5408.34,8811.78,920
1001.0,1028.62,273.2571428567171,3.794,3.682,1466.3120000008494,2132.31,7468.88,107
330.0,1860.0,582.0,3.965,3.502,3908.312999999151,4832.31,8612.31,804
1106.0,830.25,188.0,3.741,3.737,964.1880000010132,1520.19,6952.88,2
46.0,2159.78,775.186999999918,4.033,3.413,4873.312000000151,5839.31,9136.31,1066
818.0,1275.34,349.3333333339542,3.866,3.63,2144.3430000003427,2888.34,7719.62,290
1012.0,930.11,243.75,3.807,3.703,1280.3829999994489,1880.38,7455.27,96
802.0,1108.61,298.80000000074506,3.825,3.667,1682.218999998644,2384.22,7964.22,306
669.0,1467.69,425.1428571436554,3.891,3.578,2624.354333333671,3464.34,8198.38,439
685.0,1380.0,384.5999999996274,3.903,3.609,2504.344000000506,3320.34,7856.34,420
65.0,2172.0,813.6000000000931,4.009,3.389,4997.917000000365,5948.32,9188.32,1040
238.0,1944.0,645.5999999996275,3.988,3.463,4256.375,5192.38,8648.38,867
134.0,2095.72,632.0,3.949,3.768,4573.143999999389,5552.34,9222.75,974
837.0,1067.56,288.7792207803577,3.828,3.663,1576.9464285708964,2240.38,8063.62,266
971.0,1133.19,315.59999999962747,3.825,3.65,1741.5178571436554,2456.38,7896.0,137
968.0,952.5,251.25,3.801,3.692,1316.1879999991506,1916.19,8079.56,135
900.0,1185.38,324.6666666660458,3.847,3.647,1885.4938571434468,2600.35,7603.78,208
1075.0,936.0,238.6764705888927,3.777,3.705,1245.843999998644,1844.34,7532.34,59
311.0,1903.58,628.0,3.98,3.475,4100.350999999791,5012.35,8552.29,797
49.0,2211.03,861.594000000041,4.048,3.369,5062.405999999959,6042.41,9101.28,1059
42.0,2212.41,828.0,4.047,3.379,5104.375,6084.38,9325.16,1066
334.0,1826.91,558.0,3.969,3.505,3854.311999999918,4796.31,8665.5,774
336.0,1762.47,532.0,3.956,3.525,3629.943999999203,4544.34,8467.38,776
171.0,2012.98,682.7999999998137,3.989,3.449,4454.360000000335,5408.36,8864.61,937
747.0,1248.0,346.5,3.886,3.627,2084.25,2852.25,7568.25,358
675.0,1471.28,420.0,3.888,3.574,2684.375,3536.38,8034.44,433
58.0,2200.19,837.561999999918,4.04,3.38,5020.311999999918,5986.31,8985.44,1050
974.0,938.12,243.59999999962747,3.79,3.697,1280.3129999991506,1880.31,7807.06,134
753.0,1248.0,345.5,3.886,3.627,2060.31299999915,2816.31,7604.31,352
250.0,1944.62,556.0,3.927,3.506,4097.9119999995455,5048.31,8951.16,858
1010.0,1032.54,276.8571428582072,3.805,3.688,1506.9470000006258,2168.45,7449.22,98
922.0,1003.05,267.4285714291036,3.81,3.684,1443.75,2060.25,8074.42,181
260.0,1888.38,598.4000000003725,3.976,3.482,4034.3829999994487,4976.38,8615.65,848
928.0,962.34,254.7857142854482,3.796,3.689,1371.8440000005066,1988.34,7945.92,175
9.0,6029.98,1057.787766233785,4.046,3.479,5065.710000000021,5940.0,5940.0,1125
464.0,1713.19,534.4285714281723,3.942,3.544,3194.31299999915,4076.31,8496.28,644
1061.0,863.94,201.5,3.747,3.732,1025.375,1592.38,7114.69,47
850.0,1164.0,316.0,3.837,3.654,1808.1879999991504,2528.19,7856.19,284
320.0,1848.0,576.0,3.979,3.495,3938.311999998986,4832.31,8612.31,788
610.0,1491.42,387.92479999922216,3.858,3.604,2654.359999999404,3536.36,8358.25,498
764.0,1312.19,377.968500001356,3.857,3.781,1991.875,2877.0,8247.06,344
349.0,1824.0,574.0,3.974,3.492,3860.3439999995753,4760.34,8432.34,756
911.0,1149.73,318.40000000037253,3.826,3.631,2573.320000000298,3752.32,11711.52,197
530.0,1591.34,471.0,3.912,3.546,3074.3429999994114,3968.34,8794.41,573
76.0,2136.0,763.1999999999534,4.008,3.408,4882.680999999866,5840.28,9149.11,1032
352.0,1836.0,566.0,3.955,3.803,3656.3519999999553,4616.35,8684.35,782
1047.0,838.56,208.0,3.787,3.73,1055.8809999991208,1592.28,6920.94,65
56.0,2200.44,849.625,4.048,3.373,5034.375,6007.38,9098.56,1052
214.0,2003.81,675.6000000000931,3.983,3.451,4407.526199999731,5336.32,8647.71,894
883.0,985.69,269.1428571436554,3.821,3.693,1376.375,2024.38,7227.12,229
953.0,1153.53,308.22857142984867,3.817,3.663,1751.709571428597,2492.28,7750.44,155
461.0,1713.63,507.4285714281723,3.954,3.526,3478.7519999993965,4364.35,8211.36,652
853.0,1236.31,333.3333333339542,3.84,3.644,1952.375,2708.38,7907.06,255
248.0,1937.0,563.2206666665152,3.932,3.5,4105.1430000001565,5048.34,8912.31,860
36.0,2227.84,842.405999999959,4.042,3.673,5076.25,6063.28,9353.69,1072
397.0,1764.0,530.0,3.953,3.512,3650.312999999151,4544.31,8432.31,737
563.0,1464.69,410.4000000003725,3.914,3.57,2690.31299999915,3536.31,8128.0,551
68.0,2172.0,810.0,4.009,3.392,4976.351999999955,5912.35,9152.35,1037
188.0,1979.81,660.7999999998137,3.993,3.457,4349.913000000175,5264.31,8792.31,920
150.0,2022.97,594.0,3.953,3.478,4400.280999999493,5372.28,8890.44,958
1062.0,996.0,272.70329670235515,3.824,3.694,1416.811999997124,2060.31,7316.31,43
459.0,1691.55,504.0,3.944,3.524,3392.320000000298,4292.32,8141.53,649
17.0,2262.65,919.1990000000224,4.049,3.357,5233.875,6203.36,9281.54,1091
683.0,1468.0,420.6857142858207,3.888,3.574,2666.31299999915,3500.31,8045.91,425
56.0,2185.62,784.811999999918,4.022,3.399,4950.313000000082,5916.31,9301.69,1052
972.0,1135.12,302.7272727265954,3.815,3.668,1684.9464285708964,2420.38,7752.75,136
891.0,1128.0,309.2571428567171,3.848,3.659,1767.2091428563,2456.35,8072.35,217
561.0,1574.88,463.7142857145518,3.913,3.542,3008.313000000082,3860.31,8095.31,547
928.0,1153.92,314.88638571463525,3.829,3.659,1797.9642857145518,2492.25,7704.73,180
339.0,1816.31,555.0,3.968,3.505,3817.26900000032,4724.47,8629.72,769
761.0,1109.28,304.40000000037253,3.835,3.658,1674.5987142845988,2384.31,8157.91,342
96.0,2142.44,789.0,4.003,3.398,4861.1130000001285,5804.31,8911.03,1012
417.0,1743.92,528.0,3.952,3.516,3565.1279999995604,4472.33,8258.5,691
811.0,1094.59,297.19999999925494,3.836,3.657,1646.2809999994934,2312.28,8225.56,292
919.0,1092.0,302.2377142868936,3.845,3.669,1704.7579999994489,2384.26,7712.26,189
716.0,1281.61,362.406499998644,3.883,3.909,1960.0,2828.0,8428.0,392
965.0,938.69,244.5,3.787,3.697,1290.8120000008494,1880.31,7704.62,143
437.0,1726.23,531.0,3.957,3.512,3500.3509999997914,4400.35,8247.19,671
399.0,1776.78,544.0,3.966,3.506,3658.712000001222,4580.31,8308.5,714
228.0,1932.0,633.6000000000931,3.987,3.471,4214.265999999829,5156.27,8720.27,880
984.0,1068.0,294.6857142858207,3.843,3.676,1605.8120000008494,2276.31,7446.81,121
182.0,2016.0,687.6000000000931,3.991,3.772,4406.375,5336.38,8828.38,923
668.0,1383.69,360.5,3.842,3.908,2089.112999999896,3032.31,8488.81,440
559.0,1608.0,482.0,3.925,3.535,3122.375,4004.38,8288.38,546
286.0,1836.41,506.0,3.93,3.523,3781.143000000157,4724.34,8622.03,822
1073.0,978.19,259.0,3.799,3.69,1376.3129999991506,1988.31,7244.94,35
991.0,935.31,231.8823529407382,3.77,3.712,1191.875,1808.38,7188.81,117
508.0,1645.54,472.0,3.941,3.555,3260.3520000008866,4148.35,8123.23,605
595.0,196003.8,180562.7589999996,4.251,3.33,61319.99600000121,72858.24,72858.24,513
1074.0,805.69,188.80000000074503,3.754,3.728,983.9749999996276,1484.38,7488.06,34
813.0,1231.94,340.0,3.876,3.644,1993.5248571410773,2744.38,7507.39,300
670.0,1464.0,405.2571428567171,3.906,3.608,2696.353000000119,3500.35,8180.35,435
636.0,1440.25,414.0,3.878,3.583,2606.344000000506,3428.34,8791.5,467
461.0,1644.0,481.7142857145518,3.952,3.535,3296.39100000076,4184.39,8360.39,647
799.0,1335.93,374.4000000003725,3.872,3.612,2294.3210000023246,3068.32,8239.75,309
8.0,6102.62,977.6000000000058,4.051,3.471,5116.140307692345,6035.49,6035.49,1100
1064.0,838.56,204.7142857145518,3.765,3.719,1070.3120000008494,1592.31,7847.56,39
639.0,1425.88,372.0,3.85,3.612,2462.25,3320.25,8229.38,469
442.0,1725.86,465.4285714281723,3.899,3.551,3399.544000000693,4328.34,8636.55,666
220.0,1954.08,640.0,3.982,3.471,4256.25,5192.25,8729.11,888
1074.0,808.12,195.0,3.78,3.735,994.7750000003724,1520.38,6801.69,38
1034.0,960.0,264.0,3.815,3.696,1362.8120000008494,1952.31,7640.31,74
627.0,1442.53,413.1428571436554,3.879,3.577,2582.2809999994934,3428.28,8607.12,481
714.0,1308.0,363.0,3.895,3.617,2234.25,3032.25,7784.25,391
449.0,1623.3,472.7970000002533,3.944,3.743,3073.344000000506,4011.0,8612.22,665
864.0,1047.5,271.2527472525835,3.795,3.691,1432.8834285717458,2132.31,7403.94,244
1064.0,996.0,272.70329670235515,3.823,3.694,1421.375,2060.38,7316.38,41
126.0,2079.09,732.0,4.002,3.424,4700.344000000041,5660.34,9144.89,977
102.0,2112.0,765.0,4.008,3.41,4790.312999999849,5732.31,8972.31,1003
406.0,1788.0,549.0,3.962,3.512,3752.3169999998063,4652.32,8468.32,699
670.0,1407.75,398.4000000003725,3.875,3.582,2486.3120000008494,3320.31,8344.06,438
234.0,1971.12,672.7999999998137,3.989,3.451,4313.975000000093,5228.38,8645.81,874
1092.0,841.38,192.5,3.742,3.733,992.375,1556.38,7002.25,16
972.0,984.44,261.494505494833,3.823,3.682,1412.3120000008494,2024.31,7372.94,136
717.0,1313.97,366.30000000074506,3.877,3.902,2024.3440000005064,2888.34,8416.28,397
766.0,1245.31,344.0,3.884,3.633,2034.660714285448,2816.38,7595.19,347
1089.0,972.0,265.15384615398943,3.817,3.698,1366.0892857145518,1988.38,7280.38,16
823.0,1307.66,364.0,3.862,3.613,2216.4059999994934,2996.41,8137.59,285
775.0,1096.94,299.48571428470314,3.831,4.075,432.0,1116.0,6924.69,328
51.0,2195.53,808.7809999997262,4.046,3.385,5044.875,6028.38,9276.03,1057
121.0,2047.9,684.7999999998137,3.986,3.456,4538.38300000038,5480.38,8974.4,991
1023.0,1010.11,271.5,3.808,3.681,1515.8519999999553,2132.35,7322.62,91
169.0,2040.0,695.2000000001863,3.987,3.439,4529.950999999419,5480.35,8900.35,965
212.0,2010.4,692.3999999999069,3.991,3.445,4436.321000000462,5372.32,8747.08,896
936.0,1117.69,307.0285714287311,3.851,3.667,1726.0582857150584,2420.34,7424.34,169
210.0,2004.0,660.0,3.978,3.458,4406.319999999832,5336.32,8864.32,924
718.0,1381.34,382.5,3.887,3.613,2408.3130000010133,3212.31,7895.41,390
1050.0,1008.0,274.2692307699472,3.823,3.692,1448.375,2096.38,7352.38,55
26.0,2226.22,856.7970000000205,4.038,3.375,5139.2970000000205,6105.31,9387.45,1088
621.0,1287.19,363.0,3.879,3.907,1952.3440000005064,2816.34,7951.16,491
579.0,1510.94,436.45714285597205,3.901,3.555,2787.5129999984056,3644.31,8324.12,529
469.0,1550.56,447.0,3.927,3.577,2912.31299999915,3788.31,8114.48,643
80.0,2127.47,769.1999999999534,4.0,3.406,4850.343999999808,5804.34,9160.03,1034
929.0,1099.46,302.80519480630755,3.83,3.664,1695.2401428557932,2384.38,8220.32,183
198.0,1993.78,680.7999999998137,3.993,3.447,4388.25,5300.25,8720.25,907
985.0,1040.69,282.8571428563446,3.822,3.67,1538.3129999991506,2168.31,7766.0,129
1042.0,839.03,202.12121212109923,3.761,3.722,1060.34299999848,1592.34,7512.69,66
783.0,1139.88,297.2571428567171,3.821,3.667,1695.1691428553313,2420.31,7573.69,325
933.0,1023.88,274.2857142854482,3.831,3.675,1511.3440000023693,2168.34,7486.14,175
158.0,1996.31,652.811999999918,3.994,3.688,4298.313000000082,5257.0,8926.69,954
802.0,1298.59,349.5,3.848,3.634,2138.288999998942,2924.29,8003.58,306
833.0,1176.0,327.3333333339542,3.873,3.643,1875.1691428534689,2600.31,7532.31,272
388.0,1718.22,514.2857142854482,3.953,3.508,3512.360000000336,4400.36,8475.05,726
507.0,1692.0,516.0,3.928,3.523,3410.219000001438,4292.22,8539.11,627
422.0,1694.02,497.0,3.943,3.528,3482.31299999915,4364.31,8716.12,681
814.0,1079.3,299.53246753290296,3.841,3.682,1597.467857144773,2276.33,7458.88,298
685.0,1299.28,358.19999999925494,3.883,3.608,2204.2180000003427,2996.22,7957.88,429
877.0,1084.81,290.7428571432829,3.846,3.659,1638.5987142845988,2312.31,7566.19,231
874.0,1203.81,330.0,3.85,3.641,1941.9012857154007,2672.19,7619.56,234
25.0,2239.56,859.1960000002291,4.044,3.377,5139.368000000017,6112.36,9179.43,1088
963.0,938.75,243.0,3.787,3.698,1277.3129999991506,1880.31,7759.25,145
294.0,1880.88,618.4000000003725,3.979,3.47,4004.343000000343,4940.34,8475.12,814
225.0,1984.23,572.0,3.931,3.496,4241.960000000428,5192.36,9026.34,883
569.0,1522.38,444.0,3.895,3.561,2828.375,3680.38,8738.81,534
455.0,1642.62,472.0,3.943,3.539,3260.320000000298,4148.32,8254.3,653
235.0,1913.22,538.0,3.939,3.509,4040.2500000004657,4976.25,8756.53,873
489.0,1472.84,420.5999999996274,3.918,3.586,2702.313000000082,3536.31,8024.06,623
916.0,1152.0,315.8095238097012,3.859,3.663,1823.780571429059,2528.35,7568.35,189
245.0,1948.06,660.7999999998137,3.988,3.456,4232.281999999657,5156.28,8590.62,863
819.0,1212.36,335.5,3.868,3.91,1784.327999999747,2636.33,7842.47,294
409.0,1672.58,490.0,3.943,3.556,3341.950999999419,4220.35,8294.84,703
99.0,2126.0,735.0,3.983,3.422,4789.175000000047,5732.38,9171.5,1009
629.0,1438.09,410.6999999992549,3.879,3.578,2569.4868571422994,3392.34,8577.31,479
54.0,2203.88,852.0,4.048,3.371,5041.313000000082,6014.31,9112.38,1054
764.0,1212.0,349.21900000050664,3.876,3.914,1750.0,2611.0,8085.0,341
362.0,1801.21,560.0,3.963,3.496,3746.319999999367,4652.32,8286.34,746
270.0,1872.0,601.5999999996275,3.98,3.481,4028.3590000001714,4940.36,8684.36,838
74.0,2148.0,784.8000000000466,4.002,3.397,4904.359000000171,5840.36,9080.36,1060
226.0,1981.53,570.3999999999069,3.931,3.498,4220.328000000212,5192.33,9025.0,882
611.0,1560.0,455.5714285708964,3.897,3.564,2953.019000001252,3824.22,8432.22,523
150.0,2033.66,697.6000000000931,3.996,3.443,4515.543999999762,5480.34,8882.66,958
45.0,2203.22,717.594000000041,3.996,3.421,4943.311999999918,5930.34,9427.47,1063
396.0,1655.06,485.5714285718277,3.945,3.545,3272.25,4148.25,8299.19,716
115.0,2100.0,762.0,4.002,3.412,4802.320999999996,5768.32,9269.53,988
342.0,1785.22,542.0,3.967,3.506,3701.94299999997,4616.34,8410.56,766
477.0,1638.59,489.0,3.945,3.53,3212.318000000901,4112.32,8195.97,631
321.0,1831.58,502.0,3.929,3.529,3781.158999999054,4724.36,8619.17,787
902.0,1019.39,270.7252747248858,3.807,3.679,1470.820000000298,2096.32,7837.63,206
259.0,1906.66,612.0,3.975,3.479,4141.058000000194,5084.26,8864.26,844
713.0,1332.0,365.0999999996274,3.866,3.622,2282.21799999848,3068.22,8072.22,421
24.0,2238.56,876.0,4.049,3.363,5195.32799999998,6175.33,9527.52,1079
1032.0,845.53,211.0434782616794,3.79,3.728,1073.9439999982717,1628.34,6906.23,80
970.0,938.12,243.54285714402795,3.789,3.698,1286.25,1880.25,7783.62,138
1001.0,1020.0,272.70329670235515,3.805,3.685,1457.313000002876,2096.31,7532.31,133
301.0,1831.75,564.0,3.961,3.496,3872.375,4796.38,8852.0,802
416.0,1708.92,499.0,3.952,3.533,3457.018999999389,4364.22,8562.69,692
605.0,1493.85,429.9428571444005,3.887,3.574,2744.321000000462,3608.32,8725.09,503
1036.0,986.42,263.1428571436554,3.808,3.685,1419.125,2026.62,7624.31,78
1022.0,1077.16,295.0,3.813,3.664,1607.7725714277476,2276.34,7890.48,86
406.0,1741.86,520.0,3.951,3.52,3596.321000000462,4472.32,8590.52,708
1035.0,872.81,218.85714285634447,3.773,3.712,1140.375,1700.38,7919.5,68
420.0,1714.56,506.5714285718277,3.947,3.529,3494.344000000506,4400.34,8717.95,683
993.0,1109.69,305.45454545505345,3.821,3.653,1677.8129999991506,2348.31,7971.0,115
318.0,1884.0,608.7999999998137,3.98,3.483,4054.790000000037,4976.39,8612.39,787
670.0,1332.0,370.5,3.903,3.602,2317.454857144505,3104.31,7964.31,438
71.0,2172.1,828.0,4.013,3.383,4970.351999999955,5912.35,9031.2,1037
1035.0,1078.34,283.38461538404226,3.798,3.682,1561.486857144162,2240.34,7770.62,73
650.0,1344.0,373.7142857145518,3.906,3.599,2360.3820000011474,3176.38,7964.38,458
62.0,2189.66,702.0,3.959,3.429,4918.719000000041,5876.32,9503.33,1046
267.0,1927.3,547.2000000001863,3.926,3.509,4054.743999999948,5012.34,8877.44,841
736.0,1300.12,360.5999999996274,3.892,3.622,2209.454857144505,2996.31,7628.94,377
1075.0,962.88,246.3809523805976,3.784,3.695,1313.375,1916.38,7356.06,33
